,Finance company,Public company,Before,Operation,After,Date
13788,摩根大通,ScienceApplications初始,增持,定为,增持,2019-09-24
13789,Guggenheim,Snap,中性,上调,买进,2019-09-24
13790,SVBLeerink,ClovisOncology,强于大盘,下调,与大盘一致,2019-09-24
13791,Berenberg,Zscaler,持有,上调,买进,2019-09-24
13792,美国富瑞金融集团,CorceptTherapeutics初始,买进,定为,买进,2019-09-24
13793,高盛,永利渡假,中性,上调,买进,2019-09-24
13794,富国银行,维亚康姆初始,弱于大盘,定为,弱于大盘,2019-09-24
13795,富国银行,SiriusXM初始,强于大盘,定为,强于大盘,2019-09-24
13796,富国银行,Netflix初始,与大盘一致,定为,与大盘一致,2019-09-24
13797,BTIG,NeuBaseTherapeutics初始,买进,定为,买进,2019-09-24
13798,Oppenheimer,MeritMedical初始,强于大盘,定为,强于大盘,2019-09-24
13799,高盛,KrystalBiotech初始,中性,定为,中性,2019-09-24
13800,富国银行,Discovery初始,强于大盘,定为,强于大盘,2019-09-24
13801,富国银行,AMCNetworks初始,与大盘一致,定为,与大盘一致,2019-09-24
13802,KeyBanc,AltraIndustrialMotion,增持,下调,与类股一致,2019-09-24
13803,Benchmark,NexstarMedia,买进,维持在,买进,2019-09-23
13804,FirstAnalysis,AnikaTherapeutics,强烈建议买进,下调,强于大盘,2019-09-23
13805,美国银行,SleepNumber,弱于大盘,维持在,弱于大盘,2019-09-23
13806,Exane法国巴黎银行,BeyondMeat初始,弱于大盘,定为,弱于大盘,2019-09-23
13807,美国银行,新思科技初始,买进,定为,买进,2019-09-23
13808,花旗集团,ExtractionOil&Gas,买进,维持在,买进,2019-09-23
13809,花旗集团,Cimarex,买进,维持在,买进,2019-09-23
13810,花旗集团,WPXEnergy,买进,维持在,买进,2019-09-23
13811,花旗集团,Cactus,买进,维持在,买进,2019-09-23
13812,花旗集团,ThorIndustries,买进,维持在,买进,2019-09-23
13813,花旗集团,SWEnergy,中性,维持在,中性,2019-09-23
13814,Benchmark,EXACTSciences,持有,上调,买进,2019-09-23
13815,花旗集团,SuperiorEnergy,中性,维持在,中性,2019-09-23
13816,花旗集团,USSilica,中性,维持在,中性,2019-09-23
13817,花旗集团,斯伦贝谢公司,买进,维持在,买进,2019-09-23
13818,花旗集团,SabraHealthcareREIT,中性,下调,卖出,2019-09-23
13819,B.RileyFBR,LimelightNetworks,买进,维持在,买进,2019-09-23
13820,花旗集团,RangeResources,中性,维持在,中性,2019-09-23
13821,花旗集团,Transocean,中性,维持在,中性,2019-09-23
13822,NationalSecurities,CapitalSouthwest初始,买进,定为,买进,2019-09-23
13823,花旗集团,RexfordIndustrialRealty,中性,维持在,中性,2019-09-23
13824,花旗集团,RPCInc,卖出,维持在,卖出,2019-09-23
13825,花旗集团,QuintanaEnergyServices,中性,维持在,中性,2019-09-23
13826,花旗集团,PioneerNatural,买进,维持在,买进,2019-09-23
13827,花旗集团,QuantaServices,买进,维持在,买进,2019-09-23
13828,花旗集团,ProPetroHolding,中性,维持在,中性,2019-09-23
13829,花旗集团,Patterson-UTI,买进,维持在,买进,2019-09-23
13830,花旗集团,ParsleyEnergy,买进,维持在,买进,2019-09-23
13831,花旗集团,NobleEnergy,买进,维持在,买进,2019-09-23
13832,花旗集团,MKSInstruments,买进,维持在,买进,2019-09-23
13833,花旗集团,MagnoliaOil&Gas,中性,维持在,中性,2019-09-23
13834,花旗集团,LibertyMediaSiriusXM,买进,维持在,买进,2019-09-23
13835,ConsumerEdgeResearch,美盛公司初始,中性,定为,中性,2019-09-23
13836,花旗集团,泛林集团,买进,维持在,买进,2019-09-23
13837,花旗集团,LCIIndustries,买进,维持在,买进,2019-09-23
13838,ConsumerEdgeResearch,CFIndustries初始,增持,定为,增持,2019-09-23
13839,花旗集团,LibertyOilfieldServices,中性,维持在,中性,2019-09-23
13840,美国银行,益华电脑初始,中性,定为,中性,2019-09-23
13841,花旗集团,KLA,买进,维持在,买进,2019-09-23
13842,花旗集团,JaggedPeakEnergy,买进,维持在,买进,2019-09-23
13843,美国银行,PennyMacMtgInvtTr初始,买进,定为,买进,2019-09-23
13844,花旗集团,Helmerich&Payne,买进,维持在,买进,2019-09-23
13845,美国银行,BrookfieldInfrastructure,买进,维持在,买进,2019-09-23
13846,花旗集团,LibertyFormulaOne,买进,维持在,买进,2019-09-23
13847,SandlerO'Neill,CentralValleyCommunity,买进,下调,持有,2019-09-23
13848,花旗集团,FTSInternational,中性,维持在,中性,2019-09-23
13849,德银,J.Sainsbury,持有,上调,买进,2019-09-23
13850,SunTrustRobinsonHumphrey,Nvidia,买进,维持在,买进,2019-09-23
13851,HovdeGroup,CapitalCityBankGroup,强于大盘,下调,与大盘一致,2019-09-23
13852,SunTrustRobinsonHumphrey,HighwoodsProperties,买进,维持在,买进,2019-09-23
13853,SunTrustRobinsonHumphrey,西方石油公司初始,持有,定为,持有,2019-09-23
13854,花旗集团,ForumEnergyTechnologies,买进,维持在,买进,2019-09-23
13855,SunTrustRobinsonHumphrey,ApacheCorp初始,买进,定为,买进,2019-09-23
13856,花旗集团,DiamondbackEnergy,买进,维持在,买进,2019-09-23
13857,DADavidson,康耐视,中性,维持在,中性,2019-09-23
13858,花旗集团,EOGResources,买进,维持在,买进,2019-09-23
13859,花旗集团,EastGroup,中性,维持在,中性,2019-09-23
13860,摩根士丹利,Perspecta,减持,维持在,减持,2019-09-23
13861,花旗集团,加拿大能源公司,买进,维持在,买进,2019-09-23
13862,摩根士丹利,Nuance,中性,维持在,中性,2019-09-23
13863,摩根士丹利,亚马逊公司,增持,维持在,增持,2019-09-23
13864,花旗集团,戴文能源公司,买进,维持在,买进,2019-09-23
13865,花旗集团,DiamondOffshore,卖出,维持在,卖出,2019-09-23
13866,花旗集团,PennRealEstate,中性,下调,卖出,2019-09-23
13867,花旗集团,CallonPetroleum,买进,维持在,买进,2019-09-23
13868,花旗集团,SimonProperty,买进,下调,中性,2019-09-23
13869,花旗集团,BrooksAutomation,买进,下调,中性,2019-09-23
13870,花旗集团,NobleCorp,中性,下调,卖出,2019-09-23
13871,摩根士丹利,VeevaSystems,中性,维持在,中性,2019-09-23
13872,花旗集团,威士伯公司,中性,下调,卖出,2019-09-23
13873,贝雅,康耐视,中性,维持在,中性,2019-09-23
13874,Needham,瞻博网络,持有,上调,买进,2019-09-23
13875,Guggenheim,RegeneronPharma,中性,上调,买进,2019-09-23
13876,贝雅,沃尔玛,强于大盘,维持在,强于大盘,2019-09-23
13877,贝雅,赛灵思,强于大盘,维持在,强于大盘,2019-09-23
13878,BTIG,GreenBrickPartners,中性,上调,买进,2019-09-23
13879,花旗集团,PSBusinessParks,卖出,上调,中性,2019-09-23
13880,花旗集团,BorrDrilling,中性,维持在,中性,2019-09-23
13881,花旗集团,Apergy,中性,维持在,中性,2019-09-23
13882,花旗集团,ApacheCorp,中性,维持在,中性,2019-09-23
13883,PiperJaffray,埃勒夫-阿基坦石油公司,中性,维持在,中性,2019-09-23
13884,美国银行,KKR&Co.,中性,上调,买进,2019-09-23
13885,花旗集团,应用材料,买进,维持在,买进,2019-09-23
13886,花旗集团,AdvancedEnergy,中性,上调,买进,2019-09-23
13887,Oppenheimer,Pareteum,强于大盘,维持在,强于大盘,2019-09-23
13888,CompassPoint,EasterlyGovtProperties初始,买进,定为,买进,2019-09-23
13889,富国银行,G-IIIApparel初始,与大盘一致,定为,与大盘一致,2019-09-23
13890,CantorFitzgerald,ACADIAPharmaceuticals,增持,维持在,增持,2019-09-23
13891,Wedbush,PurpleInnovation,强于大盘,维持在,强于大盘,2019-09-23
13892,RaymondJames,Steelcase,强烈建议买进,维持在,强烈建议买进,2019-09-23
13893,麦格理,加拿大能源公司初始,中性,定为,中性,2019-09-23
13894,瑞士信贷,高知特,强于大盘,维持在,强于大盘,2019-09-23
13895,瑞银,EnableMidstreamPrtnr,买进,维持在,买进,2019-09-23
13896,瑞银,DCPMidstream,买进,维持在,买进,2019-09-23
13897,瑞银,LHCGroup,买进,维持在,买进,2019-09-23
13898,瑞银,EdisonInternational,买进,维持在,买进,2019-09-23
13899,摩根大通,Cleveland-Cliffs,增持,下调,中性,2019-09-23
13900,H.C.Wainwright,Zynex初始,买进,定为,买进,2019-09-23
13901,花旗集团,MarathonOil初始,中性,定为,中性,2019-09-23
13902,花旗集团,赫世公司初始,中性,定为,中性,2019-09-23
13903,花旗集团,WhitingPetroleum,买进,下调,中性,2019-09-23
13904,花旗集团,ConchoResources,买进,下调,中性,2019-09-23
13905,花旗集团,ContinentalResOklahoma,买进,下调,中性,2019-09-23
13906,GMPSecurities,VaalcoEnergy初始,买进,定为,买进,2019-09-23
13907,巴克莱,高乐氏,中性,下调,减持,2019-09-23
13908,巴克莱,ElancoAnimalHealth初始,增持,定为,增持,2019-09-23
13909,Stephens&Co.,SpiritAirlines,增持,下调,中性,2019-09-23
13910,PiperJaffray,EdwardsLifesciences初始,增持,定为,增持,2019-09-23
13911,高盛,IllinoisToolWorks,中性,下调,卖出,2019-09-23
13912,"Keefe,Bruyette&Woods",VeriskAnalytics初始,与大盘一致,定为,与大盘一致,2019-09-23
13913,摩根大通,USSteel,增持,下调,中性,2019-09-23
13914,富国银行,WescoInternational,强于大盘,下调,与大盘一致,2019-09-23
13915,摩根士丹利,TEConnectivity,增持,下调,中性,2019-09-23
13916,高盛,SchnitzerSteel,中性,下调,卖出,2019-09-23
13917,高盛,CommercialMetals,买进,下调,中性,2019-09-23
13918,摩根大通,AKSteel,增持,下调,减持,2019-09-23
13919,高盛,美国铝业公司,买进,下调,中性,2019-09-23
13920,巴克莱,金佰利,中性,上调,增持,2019-09-23
13921,Guggenheim,AgiosPharmaceuticals,中性,上调,买进,2019-09-23
13922,野村证券,Chewy,中性,上调,买进,2019-09-23
13923,富国银行,AnixterInternational,与大盘一致,上调,强于大盘,2019-09-23
13924,KeyBanc,BrixmorPropertyGroup,增持,维持在,增持,2019-09-23
13925,KeyBanc,ConsolidatedEdison,与类股一致,上调,增持,2019-09-23
13926,交银国际,中国东方航空股份,中性,上调,买进,2019-09-20
13927,巴克莱,Aramark,中性,维持在,中性,2019-09-20
13928,DZBank,家得宝,持有,下调,卖出,2019-09-19
13929,WolfeResearch,CabotOil&Gas,与类股一致,上调,强于大盘,2019-09-19
13930,Sidoti&Co.,HermanMiller,中性,维持在,中性,2019-09-19
13931,Sidoti&Co.,ICFInternational,买进,维持在,买进,2019-09-19
13932,Sidoti&Co.,Casey'sGeneralStores,中性,维持在,中性,2019-09-19
13933,Guggenheim,AlticeUSA,买进,维持在,买进,2019-09-19
13934,Guggenheim,CharterCommunications,买进,维持在,买进,2019-09-19
13935,B.Riley,S&WSeed,买进,维持在,买进,2019-09-19
13936,B.Riley,Dril-Quip,中性,维持在,中性,2019-09-19
13937,汇丰,MillicomIntlCellular,持有,上调,买进,2019-09-19
13938,StifelNicolaus,SLGreenRealty,买进,维持在,买进,2019-09-19
13939,StifelNicolaus,RH,买进,维持在,买进,2019-09-19
13940,StifelNicolaus,通用磨坊,持有,维持在,持有,2019-09-19
13941,摩根士丹利,TechnipFMC,增持,维持在,增持,2019-09-19
13942,摩根士丹利,RingCentral,中性,维持在,中性,2019-09-19
13943,摩根士丹利,通用磨坊,中性,维持在,中性,2019-09-19
13944,摩根士丹利,Equinix,中性,维持在,中性,2019-09-19
13945,摩根士丹利,CyrusOne,增持,维持在,增持,2019-09-19
13946,摩根士丹利,CrownCastle,增持,维持在,增持,2019-09-19
13947,摩根士丹利,AmericanTowerREIT,中性,维持在,中性,2019-09-19
13948,SunTrustRobinsonHumphrey,MascoCo.,买进,维持在,买进,2019-09-19
13949,高盛,KKR&Co.,买进,维持在,买进,2019-09-19
13950,H.C.Wainwright,DovaPharmaceuticals,买进,维持在,买进,2019-09-19
13951,摩根士丹利,QTSRealtyTrust,中性,上调,增持,2019-09-19
13952,TDSecurities,AlticeUSA,买进,下调,持有,2019-09-19
13953,GuggenheimSecurities,CharterCommunications,买进,维持在,买进,2019-09-19
13954,瑞士信贷,USSteel,弱于大盘,维持在,弱于大盘,2019-09-19
13955,GuggenheimSecurities,AlticeUSA,买进,维持在,买进,2019-09-19
13956,野村证券,VulcanMaterials,买进,维持在,买进,2019-09-19
13957,瑞士信贷,AcuityBrands,强于大盘,维持在,强于大盘,2019-09-19
13958,摩根大通,Intelsat,增持,维持在,增持,2019-09-19
13959,Craig-Hallum,AdestoTechnologies初始,买进,定为,买进,2019-09-19
13960,麦格理,USSteel,强于大盘,下调,弱于大盘,2019-09-19
13961,富国银行,TriplePointVentureGrwth,强于大盘,维持在,强于大盘,2019-09-19
13962,富国银行,泛林集团,与大盘一致,维持在,与大盘一致,2019-09-19
13963,Benchmark,AlticeUSA,买进,维持在,买进,2019-09-19
13964,富国银行,RH,强于大盘,维持在,强于大盘,2019-09-19
13965,RaymondJames,PayPalHoldings,强于大盘,维持在,强于大盘,2019-09-19
13966,富国银行,ASMLHolding,强于大盘,维持在,强于大盘,2019-09-19
13967,RaymondJames,EnterpriseFinclServices初始,强于大盘,定为,强于大盘,2019-09-19
13968,富国银行,应用材料,强于大盘,维持在,强于大盘,2019-09-19
13969,Bernstein,中国联通,强于大盘,下调,与大盘一致,2019-09-19
13970,HCWainwright&Co.,DovaPharmaceuticals,买进,维持在,买进,2019-09-19
13971,花旗集团,嘉信理财集团,中性,维持在,中性,2019-09-19
13972,花旗集团,RaymondJames,中性,维持在,中性,2019-09-19
13973,摩根士丹利,Twilio,中性,上调,增持,2019-09-19
13974,花旗集团,LPLFinancialHoldings,买进,维持在,买进,2019-09-19
13975,花旗集团,德美利证券,中性,维持在,中性,2019-09-19
13976,摩根士丹利,VonageHoldings初始,中性,定为,中性,2019-09-19
13977,B.Riley,iHeartMedia初始,中性,定为,中性,2019-09-19
13978,Oppenheimer,Denny's初始,强于大盘,定为,强于大盘,2019-09-19
13979,Oppenheimer,Wingstop初始,一致,定为,一致,2019-09-19
13980,Stifel,Dave&Busters初始,持有,定为,持有,2019-09-19
13981,美国银行,CheckPointSoftware,买进,下调,弱于大盘,2019-09-19
13982,美国银行,SciPlay,买进,下调,弱于大盘,2019-09-19
13983,瑞银,Afya初始,买进,定为,买进,2019-09-19
13984,美国银行,BancoMacro,买进,下调,弱于大盘,2019-09-19
13985,摩根士丹利,Plantronics初始,增持,定为,增持,2019-09-19
13986,高盛,HiltonGrandVacations,买进,下调,中性,2019-09-19
13987,摩根士丹利,Five9,增持,下调,中性,2019-09-19
13988,摩根士丹利,DigitalRealty,增持,下调,中性,2019-09-19
13989,富国银行,CousinsProperties,与大盘一致,上调,强于大盘,2019-09-19
13990,摩根士丹利,SBACommunications,增持,下调,中性,2019-09-19
13991,巴克莱,LigandPharmaceuticals,中性,上调,增持,2019-09-19
13992,高盛,凯悦酒店,中性,上调,买进,2019-09-19
13993,摩根大通,ViperEnergyPartners初始,增持,定为,增持,2019-09-19
13994,Bernstein,开市客,与大盘一致,下调,弱于大盘,2019-09-19
13995,Berenberg,芝商所,买进,下调,持有,2019-09-19
13996,巴克莱,BeyondMeat初始,增持,定为,增持,2019-09-19
13997,摩根士丹利,Bandwidth,中性,下调,减持,2019-09-19
13998,ImperialCapital,华特迪士尼公司,与大盘一致,维持在,与大盘一致,2019-09-19
13999,KeyBanc,AkamaiTechnologies,增持,下调,与类股一致,2019-09-19
14000,美国富瑞金融集团,UnitedUtilities,持有,下调,弱于大盘,2019-09-19
14001,惠誉,索尼公司,惠誉将索尼公司评级,上调,BBB；展望正面,2019-09-19
14002,美国富瑞金融集团,华晨中国,买进,下调,持有,2019-09-19
14003,Benchmark,NationalCineMedia,买进,维持在,买进,2019-09-19
14004,FBNSecurities,LibertyFormulaOne,强于大盘,下调,与类股一致,2019-09-18
14005,花旗集团,黑石集团,买进,下调,中性,2019-09-18
14006,美国银行,Travelers,买进,下调,中性,2019-09-18
14007,CrossResearch,PureStorage,持有,上调,买进,2019-09-18
14008,富国银行,Rambus,强于大盘,维持在,强于大盘,2019-09-18
14009,富国银行,PureStorage,强于大盘,维持在,强于大盘,2019-09-18
14010,富国银行,SunCommunities,与大盘一致,维持在,与大盘一致,2019-09-18
14011,富国银行,EquityLifestyle,与大盘一致,维持在,与大盘一致,2019-09-18
14012,富国银行,CenterPointEnergy,强于大盘,维持在,强于大盘,2019-09-18
14013,美国银行,MascoCo.,买进,维持在,买进,2019-09-18
14014,美国银行,Meritage,买进,维持在,买进,2019-09-18
14015,美国银行,KLA,买进,维持在,买进,2019-09-18
14016,美国银行,EnergyTransfer,买进,维持在,买进,2019-09-18
14017,SunTrustRobinsonHumphrey,Lannett,持有,维持在,持有,2019-09-18
14018,富国银行,CrackerBarrel,与大盘一致,维持在,与大盘一致,2019-09-18
14019,富国银行,AutoZone,强于大盘,维持在,强于大盘,2019-09-18
14020,SunTrustRobinsonHumphrey,CrackerBarrel,持有,维持在,持有,2019-09-18
14021,PiperJaffray,ActivisionBlizzard,增持,维持在,增持,2019-09-18
14022,富国银行,NCR初始,强于大盘,定为,强于大盘,2019-09-18
14023,Guggenheim,Roku,买进,维持在,买进,2019-09-18
14024,WilliamBlair,MinervaNeurosciences初始,强于大盘,定为,强于大盘,2019-09-18
14025,WilliamsCapital,MatadorResources初始,买进,定为,买进,2019-09-18
14026,StifelNicolaus,VulcanMaterials,买进,维持在,买进,2019-09-18
14027,LadenburgThalmann,NovaBay初始,买进,定为,买进,2019-09-18
14028,StifelNicolaus,PureStorage,持有,维持在,持有,2019-09-18
14029,StifelNicolaus,EsperionTherapeutics,买进,维持在,买进,2019-09-18
14030,StifelNicolaus,Durect,持有,维持在,持有,2019-09-18
14031,StifelNicolaus,Dick'sSportingGoods,持有,维持在,持有,2019-09-18
14032,贝雅,MascoCo.,强于大盘,维持在,强于大盘,2019-09-18
14033,贝雅,Itron,强于大盘,维持在,强于大盘,2019-09-18
14034,贝雅,GlobalPayments,强于大盘,维持在,强于大盘,2019-09-18
14035,贝雅,联邦快递集团,强于大盘,维持在,强于大盘,2019-09-18
14036,Buckingham,MascoCo.Co.,买进,下调,中性,2019-09-18
