,Finance company,Public company,Before,Operation,After,Date
20648,摩根大通,联邦快递,237.00美元,上调,264.00美元,2017-10-12
20649,摩根大通,杜克能源,83.00美元,上调,89.00美元,2017-10-12
20650,摩根大通,CenterPointEnergy,29.00美元,上调,30.00美元,2017-10-12
20651,摩根大通,CHRobinsonWorldwide,63.00美元,上调,71.00美元,2017-10-12
20652,摩根大通,贝莱德,556.00美元,上调,558.00美元,2017-10-12
20653,富国银行,QuestDiagnostics,88.00美元,定为,88.00美元,2017-10-12
20654,富国银行,LaboratoryCorporation,175.00美元,定为,175.00美元,2017-10-12
20655,摩根大通,美国电力,2.00美元,上调,75.00美元,2017-10-12
20656,瑞银,贝莱德,510.00美元,上调,525.00美元,2017-10-12
20657,瑞士信贷,Snap,17美元,上调,20美元,2017-10-11
20658,瑞士信贷,Alphabet,1100美元,上调,1350美元,2017-10-11
20659,瑞士信贷,亚马逊,1100美元,上调,1350美元,2017-10-11
20660,富国银行,SynchronyFinancial,33.00美元,定为,33.00美元,2017-10-11
20661,富国银行,DiscoverFinancial,69.00美元,定为,69.00美元,2017-10-11
20662,富国银行,CapitalOne,96.00美元,定为,96.00美元,2017-10-11
20663,富国银行,万事达卡,160.00美元,定为,160.00美元,2017-10-11
20664,富国银行,Visa,120.00美元,定为,120.00美元,2017-10-11
20665,富国银行,美国运通,105.00美元,定为,105.00美元,2017-10-11
20666,StifelNicolaus,沃尔玛,79.00美元,上调,85.00美元,2017-10-11
20667,汇丰,美盛,24.80美元,定为,24.80美元,2017-10-11
20668,汇丰,CFIndustries,36.30美元,定为,36.30美元,2017-10-11
20669,巴克莱,GileadSciences,90.00美元,定为,90.00美元,2017-10-11
20670,Stephens&Co.,UniversalHealth,120.00美元,定为,120.00美元,2017-10-11
20671,SunTrustRobinsonHumphrey,艺电,133.00美元,定为,133.00美元,2017-10-11
20672,摩根士丹利,特斯拉,317.00美元,上调,379.00美元,2017-10-10
20673,美国银行,纳斯达克,77.00美元,下调,75.00美元,2017-10-09
20674,美国银行,可口可乐公司,50.00美元,上调,52.00美元,2017-10-09
20675,摩根士丹利,百胜中国控股有限公司,,上调,45.00美元,2017-10-09
20676,花旗集团,富国银行,60.00美元,上调,65.00美元,2017-10-09
20677,美国银行,安捷伦科技公司,68.00美元,上调,72.00美元,2017-10-09
20678,花旗集团,摩根士丹利,46.00美元,上调,50.00美元,2017-10-09
20679,花旗集团,3M公司,228.00美元,上调,250.00美元,2017-10-09
20680,花旗集团,MartinMarietta,270.00美元,下调,260.00美元,2017-10-09
20681,花旗集团,KeyCorp,19.00美元,上调,20.00美元,2017-10-09
20682,花旗集团,IllinoisToolWorks,162.00美元,上调,171.00美元,2017-10-09
20683,花旗集团,霍尼韦尔,155.00美元,上调,170.00美元,2017-10-09
20684,花旗集团,高盛,225.00美元,上调,250.00美元,2017-10-09
20685,花旗集团,GeneralDynamics,210.00美元,上调,215.00美元,2017-10-09
20686,花旗集团,Fortive,65.00美元,上调,72.00美元,2017-10-09
20687,花旗集团,Flowserve,46.00美元,上调,48.00美元,2017-10-09
20688,花旗集团,FifthThirdBancorp,28.00美元,上调,31.00美元,2017-10-09
20689,花旗集团,艾默生电气,58.00美元,上调,61.00美元,2017-10-09
20690,花旗集团,都福集团股票,90.00美元,上调,96.00美元,2017-10-09
20691,花旗集团,DRHorton,34.00美元,上调,42.00美元,2017-10-09
20692,花旗集团,Comerica,65.00美元,上调,69.00美元,2017-10-09
20693,花旗集团,CitizensFinancialGroup,38.00美元,上调,42.00美元,2017-10-09
20694,花旗集团,纽约梅隆银行,53.00美元,上调,56.00美元,2017-10-09
20695,花旗集团,BB&T,47.00美元,上调,49.00美元,2017-10-09
20696,花旗集团,美国银行,25.00美元,上调,27.00美元,2017-10-09
20697,LeerinkSwann,赛默飞世尔科技,190.00美元,上调,207.00美元,2017-10-09
20698,LoopCapital,Netflix,212.00美元,上调,228.00美元,2017-10-09
20699,LoopCapital,慧荣科技,51.00美元,上调,59.00美元,2017-10-09
20700,RBCCapital,华特迪士尼,130.00美元,下调,125.00美元,2017-10-09
20701,花旗集团,摩根大通,90美元,上调,96美元,2017-10-06
20702,花旗集团,好市多,187美元,上调,190美元,2017-10-06
20703,富国银行,派克汉尼汾,181.50美元,上调,196.00美元,2017-10-06
20704,富国银行,Paccar,74.00美元,上调,77.00美元,2017-10-06
20705,富国银行,康明斯,184.50美元,上调,190.00美元,2017-10-06
20706,Buckingham,MichaelKors,46.00美元,上调,52.00美元,2017-10-06
20707,Buckingham,Coach,56.00美元,下调,48.00美元,2017-10-06
20708,美国银行,百胜餐饮,41.60美元,上调,45.10美元,2017-10-06
20709,美国银行,PayPalHoldings,71.00美元,上调,78.00美元,2017-10-06
20710,摩根大通,雅培制药,60.00美元,定为,60.00美元,2017-10-06
20711,瑞银,富国银行,56.00美元,上调,57.00美元,2017-10-06
20712,瑞银,SunTrust,61.00美元,上调,62.00美元,2017-10-06
20713,瑞银,FifthThirdBancorp,25.00美元,上调,26.00美元,2017-10-06
20714,瑞银,百时美施贵宝,62.00美元,上调,72.00美元,2017-10-06
20715,Argus,MicrochipTech,106.00美元,定为,106.00美元,2017-10-06
20716,加皇资本市场,通用汽车,38美元,上调,44美元,2017-10-05
20717,Buckingham,洛克希德马丁,316.00美元,上调,348.00美元,2017-10-05
20718,瑞士信贷,百事,124.00美元,下调,122.00美元,2017-10-05
20719,瑞士信贷,Navient,16.50美元,下调,16.00美元,2017-10-05
20720,瑞士信贷,通用电气,33.00美元,下调,30.00美元,2017-10-05
20721,花旗集团,斯伦贝谢,77.00美元,上调,80.00美元,2017-10-05
20722,花旗集团,国民油井华高,34.00美元,上调,36.00美元,2017-10-05
20723,花旗集团,哈里伯顿,52.00美元,上调,54.00美元,2017-10-05
20724,NorthcoastResearch,Mohawk,295.00美元,定为,295.00美元,2017-10-05
20725,摩根士丹利,UnumGroup,52.00美元,上调,55.00美元,2017-10-05
20726,摩根士丹利,保德信金融,118.00美元,上调,123.00美元,2017-10-05
20727,摩根士丹利,PrincipalFinancial,67.00美元,上调,72.00美元,2017-10-05
20728,摩根士丹利,大都会保险,54.00美元,上调,55.00美元,2017-10-05
20729,摩根士丹利,LincolnNational,76.00美元,上调,77.00美元,2017-10-05
20730,摩根士丹利,嘉信理财,51.00美元,上调,53.00美元,2017-10-05
20731,摩根士丹利,KKR&Co,20.00美元,上调,21.00美元,2017-10-05
20732,摩根士丹利,贝莱德,476.00美元,上调,501.00美元,2017-10-05
20733,摩根士丹利,Ameriprise,152.00美元,上调,162.00美元,2017-10-05
20734,PivotalResearch,VFCorp,75.00美元,定为,75.00美元,2017-10-05
20735,PivotalResearch,UnderArmour,17.00美元,定为,17.00美元,2017-10-05
20736,PivotalResearch,Nike,56.00美元,定为,56.00美元,2017-10-05
20737,德银,DowDuPont,80.00美元,定为,80.00美元,2017-10-05
20738,巴克莱,网易公司,260.00美元,定为,260.00美元,2017-10-04
20739,PiperJaffray,甲骨文,55.00美元,定为,55.00美元,2017-10-04
20740,花旗集团,Paychex,53.00美元,上调,57.00美元,2017-10-04
20741,花旗集团,哥伦比亚广播公司股票,76.00美元,下调,75.00美元,2017-10-04
20742,花旗集团,NorfolkSouthern,124.00美元,上调,135.00美元,2017-10-04
20743,花旗集团,Lennar,57.00美元,上调,59.00美元,2017-10-04
20744,花旗集团,KansasCitySouthern,116.00美元,上调,123.00美元,2017-10-04
20745,KeyBanc,Sherwin-Williams,415.00美元,上调,440.00美元,2017-10-04
20746,瑞士信贷,Sherwin-Williams,375.00美元,上调,410.00美元,2017-10-04
20747,Jefferies,Freeport-McMoRan,23.00美元,下调,19.00美元,2017-10-04
20748,BMOCapital,Paychex,60.00美元,上调,62.00美元,2017-10-04
20749,Jefferies,GileadSciences,93.00美元,定为,93.00美元,2017-10-04
20750,野村证券,特斯拉,,定为,500.00美元,2017-10-04
20751,巴克莱,ActivisionBlizzard,65.00美元,定为,65.00美元,2017-10-04
20752,美国银行,雪佛龙,120.00美元,上调,125.00美元,2017-10-03
20753,Oppenheimer,Gap,28.00美元,上调,33.00美元,2017-10-03
20754,Jefferies,泰森食品,75.00美元,上调,82.00美元,2017-10-03
20755,德银,F5Networks,100.00美元,下调,90.00美元,2017-10-03
20756,花旗集团,猫途鹰,39.00美元,上调,41.00美元,2017-10-03
20757,花旗集团,SouthernCo,43.00美元,上调,44.00美元,2017-10-03
20758,花旗集团,Invesco,38.50美元,上调,39.50美元,2017-10-03
20759,花旗集团,康宝莱,71.00美元,上调,73.00美元,2017-10-03
20760,瑞银,施乐,36.00美元,定为,36.00美元,2017-10-03
20761,瑞士信贷,汽车之家,70.80美元,定为,70.80美元,2017-10-03
20762,瑞士信贷,畅游,40.30美元,定为,40.30美元,2017-10-03
20763,StifelNicolaus,百胜餐饮,88.00美元,定为,88.00美元,2017-10-03
20764,StifelNicolaus,星巴克,58.00美元,定为,58.00美元,2017-10-03
20765,StifelNicolaus,麦当劳,160.00美元,定为,160.00美元,2017-10-03
20766,StifelNicolaus,DardenRestaurants,92.00美元,定为,92.00美元,2017-10-03
20767,StifelNicolaus,ChipotleMexican,345.00美元,定为,345.00美元,2017-10-03
20768,摩根士丹利,通用电气,26美元,下调,25美元,2017-10-03
20769,摩根士丹利,Facebook,190美元,上调,195美元,2017-10-03
20770,瑞士信贷,泰森食品,70美元,上调,75美元,2017-10-02
20771,花旗集团,PPG工业,112.00美元,上调,114.00美元,2017-10-02
20772,花旗集团,Travelers,142.00美元,下调,140.00美元,2017-10-02
20773,花旗集团,味好美,100.00美元,上调,108.00美元,2017-10-02
20774,花旗集团,DardenRestaurants,105.00美元,下调,90.00美元,2017-10-02
20775,花旗集团,DelphiAutomotive,105.00美元,上调,115.00美元,2017-10-02
20776,花旗集团,好事达,107.00美元,下调,106.00美元,2017-10-02
20777,LeerinkSwann,艾伯维,89.00美元,上调,106.00美元,2017-10-02
20778,Buckingham,Visa,129.00美元,定为,129.00美元,2017-10-02
20779,Buckingham,PayPalHoldings,74.00美元,定为,74.00美元,2017-10-02
20780,Buckingham,万事达卡,163.00美元,定为,163.00美元,2017-10-02
20781,Buckingham,GlobalPayments,113.00美元,定为,113.00美元,2017-10-02
20782,Buckingham,CapitalOne,99.00美元,定为,99.00美元,2017-10-02
20783,Buckingham,DiscoverFinancial,74.00美元,定为,74.00美元,2017-10-02
20784,Buckingham,美国运通,92.00美元,定为,92.00美元,2017-10-02
20785,BMOCapital,MicronTechnology,43.00美元,定为,43.00美元,2017-10-02
20786,瑞银,Ventas,69.00美元,下调,66.00美元,2017-10-02
20787,瑞银,EverestRe,240.00美元,下调,230.00美元,2017-10-02
20788,瑞银,Welltower,71.00美元,下调,69.00美元,2017-10-02
20789,瑞银,美国国际集团,64.00美元,下调,63.00美元,2017-10-02
20790,瑞银,Invesco,36.00美元,上调,37.00美元,2017-10-02
20791,野村证券,美光科技,40.00美元,上调,45.00美元,2017-09-29
20792,野村证券,应用材料,50.00美元,上调,55.00美元,2017-09-29
20793,富国银行,DelphiAutomotive,105.00美元,上调,109.00美元,2017-09-29
20794,瑞银,永利渡假,149.00美元,上调,174.00美元,2017-09-29
20795,LoopCapital,RiteAid,2.50美元,下调,2.00美元,2017-09-29
20796,DADavidson,雅诗兰黛,115.00美元,定为,115.00美元,2017-09-28
20797,B.Riley,应用材料,61.00美元,上调,63.00美元,2017-09-28
20798,富国银行,Facebook,185美元,上调,215美元,2017-09-27
20799,富国银行,耐克公司,55美元,下调,52美元,2017-09-27
20800,CanaccordGenuity,耐克公司,51美元,下调,50美元,2017-09-27
20801,野村证券,耐克公司,62美元,下调,59美元,2017-09-27
20802,摩根士丹利,美光科技,36.00美元,上调,39.00美元,2017-09-27
20803,摩根士丹利,耐克,64.00美元,下调,62.00美元,2017-09-27
20804,摩根士丹利,美国电话电报公司,46.00美元,上调,48.00美元,2017-09-27
20805,摩根士丹利,DardenRestaurants,93.00美元,下调,88.00美元,2017-09-27
20806,摩根士丹利,Cintas,117.00美元,上调,127.00美元,2017-09-27
20807,瑞士信贷,DardenRestaurants,85.00美元,下调,82.00美元,2017-09-27
20808,富国银行,Netflix,230.00美元,定为,230.00美元,2017-09-27
20809,富国银行,京东,50.00美元,定为,50.00美元,2017-09-27
20810,富国银行,eBay,45.00美元,定为,45.00美元,2017-09-27
20811,富国银行,百度,290.00美元,定为,290.00美元,2017-09-27
20812,富国银行,亚马逊,1400.00美元,定为,1400.00美元,2017-09-27
20813,富国银行,阿里巴巴,225.00美元,定为,225.00美元,2017-09-27
20814,KeyBanc,SBACommunications,170.00美元,定为,170.00美元,2017-09-27
20815,瑞士信贷,RedHat,111.00美元,上调,113.00美元,2017-09-26
20816,BMOCapital,RedHat,105.76美元,上调,128.00美元,2017-09-26
20817,摩根大通,RedHat,110.00美元,上调,117.00美元,2017-09-26
20818,花旗集团,DigitalRealty,120.00美元,定为,120.00美元,2017-09-26
20819,汇丰,DowDuPont,66.00美元,定为,66.00美元,2017-09-26
20820,麦格理,美国航空公司,47.00美元,定为,47.00美元,2017-09-26
20821,麦格理,美国联合美国大陆,64.00美元,定为,64.00美元,2017-09-26
20822,麦格理,美国西南航空,62.00美元,定为,62.00美元,2017-09-26
20823,麦格理,达美航空,61.00美元,定为,61.00美元,2017-09-26
20824,富国银行,Equifax,135美元,下调,127美元,2017-09-26
20825,美国银行,通用电气旗下贝克休斯,36.00美元,定为,36.00美元,2017-09-25
20826,Cowen&Co.,DelphiAutomotive,120.00美元,定为,120.00美元,2017-09-25
20827,StifelNicolaus,AnadarkoPetroleum,76.00美元,上调,77.00美元,2017-09-25
20828,摩根士丹利,霍尼韦尔,145美元,上调,149美元,2017-09-23
20829,PiperJaffray,苹果公司股票,190.00美元,上调,196.00美元,2017-09-22
20830,花旗集团,Ansys,125.00美元,定为,125.00美元,2017-09-22
20831,瑞银,Expedia,178.00美元,下调,170.00美元,2017-09-22
20832,Jefferies,波音,275.00美元,上调,300.00美元,2017-09-22
20833,富国银行,BectonDickinson,225.00美元,定为,225.00美元,2017-09-22
20834,摩根士丹利,通用汽车,40美元,上调,43美元,2017-09-21
20835,摩根士丹利,通用磨坊,55美元,下调,52美元,2017-09-21
20836,富国银行,联邦快递,235美元,上调,240美元,2017-09-21
20837,摩根士丹利,HenrySchein,88.00美元,定为,88.00美元,2017-09-21
20838,摩根士丹利,PattersonCos,42.00美元,定为,42.00美元,2017-09-21
20839,LoopCapital,美光科技,40.00美元,上调,46.00美元,2017-09-21
20840,美国富瑞金融,奥多比,175美元,上调,180美元,2017-09-21
20841,LoopCapital,联邦快递,250美元,上调,260美元,2017-09-21
20842,Buckingham,ActivisionBlizzard,79.00美元,定为,79.00美元,2017-09-20
20843,SunTrustRobinsonHumphrey,Biogen,360.00美元,定为,360.00美元,2017-09-20
20844,Argus,Intuit,165.00美元,定为,165.00美元,2017-09-20
20845,巴克莱,Coach,45.00美元,定为,45.00美元,2017-09-20
20846,巴克莱,GapInc,32.00美元,定为,32.00美元,2017-09-20
20847,巴克莱,RalphLauren,84.00美元,定为,84.00美元,2017-09-20
20848,RaymondJames,耐克公司,71.00美元,下调,67.00美元,2017-09-19
20849,富国银行,Nike,56.00美元,下调,55.00美元,2017-09-19
20850,花旗集团,TechnipFMC,34.60美元,下调,29.40美元,2017-09-19
20851,花旗集团,AlaskaAirGroup,100.00美元,下调,87.00美元,2017-09-19
20852,摩根士丹利,万事达卡股票,138.00美元,上调,160.00美元,2017-09-19
20853,摩根士丹利,都福集团股票,95.00美元,上调,97.00美元,2017-09-19
20854,摩根士丹利,苹果公司股票,182.00美元,上调,194.00美元,2017-09-19
20855,瑞银,Progressive,53.00美元,下调,52.00美元,2017-09-19
20856,瑞银,Travelers,126.00美元,下调,125.00美元,2017-09-19
20857,瑞银,好事达公司股票,94.00美元,下调,93.00美元,2017-09-19
20858,瑞银,美国国际集团股票,65.00美元,下调,64.00美元,2017-09-19
20859,瑞银,EverestRe,256.00美元,下调,240.00美元,2017-09-19
20860,Argus,DowDuPont,81.00美元,定为,81.00美元,2017-09-19
20861,RBCCapital,PattersonCos,42.00美元,定为,42.00美元,2017-09-19
20862,RBCCapital,AmerisourceBergen,87.00美元,定为,87.00美元,2017-09-19
20863,RBCCapital,CardinalHealth,72.00美元,定为,72.00美元,2017-09-19
20864,RBCCapital,McKesson,168.00美元,定为,168.00美元,2017-09-19
20865,RBCCapital,Cerner,84.00美元,定为,84.00美元,2017-09-19
20866,RBCCapital,HenrySchein,91.00美元,定为,91.00美元,2017-09-19
20867,RBCCapital,QuintilesIMSHoldings,116.00美元,定为,116.00美元,2017-09-19
20868,RBCCapital,WalgreensBootsAlliance,96.00美元,定为,96.00美元,2017-09-19
20869,Jefferies,特斯拉,280.00美元,定为,280.00美元,2017-09-19
20870,ImperialCapital,切萨皮克能源公司,5.00美元,定为,5.00美元,2017-09-19
20871,美国银行,英伟达,185.00美元,上调,210.00美元,2017-09-19
20872,PiperJaffray,EOGResources,109.00美元,下调,94.00美元,2017-09-18
20873,PiperJaffray,RangeResources,40.00美元,下调,35.00美元,2017-09-18
20874,PiperJaffray,PioneerNatural,229.00美元,下调,185.00美元,2017-09-18
20875,PiperJaffray,NewfieldExploration,53.00美元,下调,41.00美元,2017-09-18
20876,PiperJaffray,NobleEnergy,47.00美元,下调,32.00美元,2017-09-18
20877,PiperJaffray,戴文能源,46.00美元,下调,36.00美元,2017-09-18
20878,PiperJaffray,ConchoResources,167.00美元,下调,142.00美元,2017-09-18
20879,PiperJaffray,CabotOil&Gas,32.00美元,下调,31.00美元,2017-09-18
20880,PiperJaffray,ChesapeakeEnergy,6.00美元,下调,4.00美元,2017-09-18
20881,野村证券,Albemarle,134.00美元,上调,146.00美元,2017-09-18
20882,摩根士丹利,美国航空公司,48.00美元,下调,47.00美元,2017-09-18
20883,摩根士丹利,AlaskaAirGroup,93.00美元,下调,91.00美元,2017-09-18
20884,巴克莱,RedHat,105.00美元,上调,120.00美元,2017-09-18
20885,KeyBanc,PayPalHoldings,66.00美元,上调,70.00美元,2017-09-18
20886,巴克莱,甲骨文,55.00美元,上调,59.00美元,2017-09-16
20887,摩根大通,DowDuPont,80.00美元,定为,80.00美元,2017-09-16
20888,美国富瑞金融集团,甲骨文,60.00美元,上调,61.00美元,2017-09-16
20889,美国富瑞金融集团,礼来,89美元,上调,96美元,2017-09-16
20890,美国富瑞金融集团,百时美施贵宝,66美元,上调,72,2017-09-16
20891,巴克莱,PayPalHoldings,66美元,上调,69美元,2017-09-16
20892,巴克莱,甲骨文,55美元,上调,59美元,2017-09-16
