,content,date
22112,Bernstein将DowDuPont初始评级定为强于大盘 >DWDP,2017-09-01
22113,* 穆迪将中国恒大评级展望调整为正面，受其去杠杆计划影响,2017-09-01
22114,* 标准普尔:东芝评级将因存储芯片子公司出售交易而得到评估>TOSYY,2017-09-01
22115,* 惠誉将富力地产BB评级维持在负面观察名单,2017-09-01
22116,Loop Capital将华特迪士尼评级维持为持有 >DIS,2017-08-31
22117,Argus将Gilead Sciences评级从持有上调至买进 >GILD,2017-08-31
22118,Societe Generale将Helmerich & Payne初始评级定为持有 >HP,2017-08-31
22119,JMP Securities将Huntington Bancshares初始评级定为与大盘一致>HBAN,2017-08-31
22120,高盛将欢聚时代初始评级定为买进 >YY,2017-08-31
22121,Wedbush将Snap初始评级定为中性 >SNAP,2017-08-31
22122,美国银行将FMC Corporation评级从弱于大盘上调至买进>FMC,2017-08-31
22123,高盛将陌陌初始评级定为买进 >MOMO,2017-08-31
22124,加皇资本市场将必和必拓评级从与类股一致下调至弱于大盘 >BHP,2017-08-31
22125,* RBC将必和必拓评级从与类股一致下调至弱于大盘 >BHP,2017-08-31
22126,瑞士信贷将默克公司评级维持为强于大盘 >MRK,2017-08-30
22127,Stephens & Co.将CH Robinson Worldwide评级从中性上调至增持>CHRW,2017-08-30
22128,Standpoint Research将陌陌初始评级定为买进 >MOMO,2017-08-30
22129,汇丰将赛诺菲评级从减持上调至持有 >SNY,2017-08-30
22130,Berenberg将Coty评级从持有下调至卖出 >COTY,2017-08-30
22131,Stifel Nicolaus将Vornado评级从买进下调至持有 >VNO,2017-08-30
22132,摩根士丹利将耐克公司评级维持为增持 >NKE,2017-08-29
22133,Wedbush将Kite Pharma评级从弱于大盘上调至中性 >KITE,2017-08-29
22134,Canaccord Genuity 将Kite Pharma 评级从买进下调至持有 >KITE,2017-08-29
22135,Axiom Capital 将晶澳太阳能评级从持有下调至卖出 >JASO,2017-08-29
22136,* 标准普尔将禹洲地产评级从B+上调至BB-，展望为稳定,2017-08-29
22137,* 惠誉将中国宏桥B+评级维持在负面观察名单,2017-08-29
22138,花旗集团将Signet Jewelers评级维持为中性 >SIG,2017-08-28
22139,花旗集团将Crown Castle评级维持为中性 >CCI,2017-08-28
22140,花旗集团将American Tower REIT评级维持为买进 >AMT,2017-08-28
22141,花旗集团将欧特克公司股票评级维持为中性 >ADSK,2017-08-28
22142,瑞士信贷将大都会保险评级维持为中性 >MET,2017-08-28
22143,美国银行将菲亚特克莱斯勒评级从弱于大盘上调至中性>FCAU,2017-08-28
22144,Cowen & Co.将携程评级维持为强于大盘 >CTRP,2017-08-28
22145,Argus Research将空气产品公司评级维持为买进 >APD,2017-08-28
22146,Argus将Kimco Realty评级从买进下调至持有 >KIM,2017-08-28
22147,摩根士丹利将Lowe's评级维持为增持 >LOW,2017-08-28
22148,RBC Capital将Total System Services初始评级定为强于大盘>TSS,2017-08-28
22149,Aegis Capital将哈雷戴维森初始评级定为持有 >HOG,2017-08-28
22150,瑞士信贷将Harris Corp 初始评级定为强于大盘 >HRS,2017-08-28
22151,美国富瑞金融集团将Yelp评级维持为买进 >YELP,2017-08-25
22152,美国富瑞金融集团将VMware评级维持为买进 >VMW,2017-08-25
22153,美国富瑞金融集团将Dollar Tree评级维持为持有 >DLTR,2017-08-25
22154,美国富瑞金融集团将博通评级维持为买进 >AVGO,2017-08-25
22155,KeyBanc将博通评级维持为增持 >AVGO,2017-08-25
22156,KeyBanc将欧特克公司股票评级维持为增持 >ADSK,2017-08-25
22157,瑞士信贷将PVH Corp评级维持为强于大盘 >PVH,2017-08-25
22158,瑞士信贷将Chipotle Mexican评级维持为中性 >CMG,2017-08-25
22159,瑞士信贷将欧特克公司股票评级维持为强于大盘>ADSK,2017-08-25
22160,瑞士信贷将JM Smucker评级维持为中性 >SJM,2017-08-25
22161,MarketWatch∶Wayfair盘前上涨；Stifel将该股评级上调至买进 >W,2017-08-25
22162,瑞士信贷将中国人寿评级从弱于大盘上调至中性 >LFC,2017-08-25
22163,Stifel Nicolaus将Wayfair评级从持有上调至买进 >W,2017-08-25
22164,花旗集团将Abercrombie & Fitch评级从中性上调至买进>ANF,2017-08-25
22165,Needham将史赛克公司股票评级从弱于大盘上调至持有>SKY,2017-08-25
22166,美国银行将中国海洋石油评级从弱于大盘上调至中性>CEO,2017-08-25
22167,美国银行将中国人寿评级从买进上调至买进 >LFC,2017-08-25
22168,Wedbush将星巴克评级从中性上调至强于大盘 >SBUX,2017-08-25
22169,瑞士信贷将荷美尔食品评级从强于大盘下调至中性 >HRL,2017-08-25
22170,Raymond James将Dollar Tree评级从与大盘一致上调至强烈建议买进>DLTR,2017-08-25
22171,BMO Capital将Ulta Beauty评级从强于大盘下调至与大盘一致>ULTA,2017-08-25
22172,Loop Capital将CVS Health初始评级定为持有 >CVS,2017-08-25
22173,Jefferies将财捷集团初始评级定为买进 >INTU,2017-08-25
22174,Jefferies 将Expedia 评级从持有上调至买进 >EXPE,2017-08-25
22175,Jefferies将奥多比系统公司初始评级定为买进 >ADBE,2017-08-25
22176,Jefferies将Twitter 评级从买进下调至持有 >TWTR,2017-08-25
22177,Jefferies将猫途鹰评级从持有下调至弱于大盘 >TRIP,2017-08-25
22178,"* 标普:截止6月三星电子持有约500亿美元净现金,这将支持其评级",2017-08-25
22179,Baird将Lowe's股票评级维持在强于大盘 >LOW,2017-08-25
22180,Cowen & Co.将Dick's Sporting Goods评级从强于大盘下调至与大盘一致 >DKS,2017-08-24
22181,德银将美国国际集团股票评级维持为卖出 >AIG,2017-08-24
22182,德银将Lowe's评级维持为买进 >LOW,2017-08-24
22183,瑞士信贷将Lowe's评级维持为强于大盘 >LOW,2017-08-24
22184,Argus将Vornado评级从持有上调至买进 >VNO,2017-08-24
22185,BMO Capital将Lowe's评级从强于大盘下调至与大盘一致>LOW,2017-08-24
22186,巴克莱将Whole Foods Market 评级从增持下调至中性>WFM,2017-08-24
22187,花旗集团将哥伦比亚广播公司评级维持为买进 >CBS,2017-08-24
22188,Argus Research将百胜餐饮集团评级维持为买进 >YUM,2017-08-24
22189,美国银行将科蒂评级维持为买进 >COTY,2017-08-24
22190,美国银行将IDEXX Labs评级从中性上调至买进 >IDXX,2017-08-23
22191,德银将宝尊评级从买进下调至持有 >BZUN,2017-08-23
22192,MKM Partners将京东评级从中性上调至买进 >JD,2017-08-23
22193,First Analysis将财捷集团评级从减持上调至中性 >INTU,2017-08-23
22194,Vertical Research将Rockwell Collins评级从持有上调至买进>COL,2017-08-23
22195,Loop Capital将HP Inc.初始评级定为买进 >HPQ,2017-08-23
22196,Loop Capital将慧与公司初始评级定为持有 >HPE,2017-08-23
22197,Atlantic Equities将阿里巴巴集团评级从中性上调至增持 >BABA,2017-08-22
22198,摩根士丹利将星巴克评级维持为增持 >SBUX,2017-08-22
22199,摩根士丹利将雅诗兰黛公司评级维持为增持 >EL,2017-08-22
22200,德银将Foot Locker股票评级维持为持有 >FL,2017-08-22
22201,* 标准普尔将神州租车评级降至BB，评级展望为稳定,2017-08-21
22202,花旗集团将特斯拉评级维持为中性 >TSLA,2017-08-17
22203,摩根士丹利将波音公司评级维持为中性 >BA,2017-08-17
22204,MKM Partners将Target评级从中性上调至买进 >TGT,2017-08-17
22205,Oppenheimer将Albemarle初始评级定为强于大盘 >ALB,2017-08-17
22206,花旗集团将百特初始评级定为中性 >BAX,2017-08-17
22207,花旗集团将雅培制药初始评级定为中性 >ABT,2017-08-17
22208,Bernstein将好时食品评级从与大盘一致上调至强于大盘>HSY,2017-08-17
22209,RBC Capital 将Regency Centers评级从强于大盘上调至首选股>REG,2017-08-17
22210,RBC Capital 将Boston Properties评级从首选股下调至强于大盘>BXP,2017-08-17
22211,Loop Capital 将国民油井华高评级从持有上调至买进 >NOV,2017-08-17
22212,Evercore ISI Group将Regeneron Pharma初始评级定为强于大盘>REGN,2017-08-17
22213,Evercore ISI Group将Incyte初始评级定为与大盘一致>INCY,2017-08-17
22214,* 穆迪还将熊猫绿能优先无抵押债券的评级从B1降至B2,2017-08-17
22215,* 穆迪将熊猫绿能评级下调至B1；评级展望稳定,2017-08-17
22216,巴克莱将家得宝评级维持为增持 >HD,2017-08-17
22217,摩根士丹利将霍尼韦尔评级维持为增持 >HON,2017-08-17
22218,摩根士丹利将Coach评级维持为减持 >MS,2017-08-17
22219,野村证券将Coach评级维持为买进 >COH,2017-08-16
22220,Loop Capital将华特迪士尼公司股票评级维持为持有 >DIS,2017-08-16
22221,Argus将Activision Blizzard评级维持为买进 >ATVI,2017-08-16
22222,瑞士信贷将Coach评级维持为强于大盘 >COH,2017-08-16
22223,瑞士信贷将TJX Cos评级维持为中性 >TJX,2017-08-16
22224,BMO Capital将迪尔公司股票评级维持为强于大盘 >DE,2017-08-16
22225,Jefferies将TJX Cos评级维持为持有 >TJX,2017-08-16
22226,Jefferies将Coach评级维持为持有 >COH,2017-08-16
22227,Jefferies将Agilent评级维持为买进 >A,2017-08-16
22228,高盛将Biogen评级从买进上调至确信买进 >BIIB,2017-08-16
22229,Buckingham将Dick's Sporting Goods评级从买进下调至中性>DKS,2017-08-16
22230,RBC Capital将Dick's Sporting Goods评级从强于大盘下调至与类股一致>DKS,2017-08-16
22231,花旗集团将Dick's Sporting Goods评级从买进下调至中性 >DKS,2017-08-16
22232,摩根士丹利将UDR Inc评级从减持上调至中性 >UDR,2017-08-16
22233,德银将Dick's Sporting Goods评级从买进下调至持有 >DKS,2017-08-16
22234,Raymond James将家得宝评级从与大盘一致上调至强于大盘>HD,2017-08-16
22235,SunTrust Robinson Humphrey将Alphabet初始评级定为买进,2017-08-16
22236,SunTrust Robinson Humphrey将阿里巴巴初始评级定为买进,2017-08-16
22237,MarketWatch∶GoPro盘前上涨，高盛将该股评级上调至中性 >GPRO,2017-08-15
22238,花旗集团将沃尔玛评级维持为中性 >WMT,2017-08-15
22239,花旗集团将Range Resources评级维持为买进 >PRC,2017-08-15
22240,花旗集团将Pioneer Natural评级维持为买进 >PXD,2017-08-15
22241,花旗集团将凯雷投资集团评级维持为中性 >CG,2017-08-15
22242,花旗集团将Concho Resources评级维持为买进 >CXO,2017-08-15
22243,花旗集团将Apache Corp评级维持为中性 >APA,2017-08-15
22244,FBR Capital将Gap Inc评级维持为中性 >GPS,2017-08-15
22245,FBR Capital将Foot Locker评级维持为中性 >FL,2017-08-15
22246,FBR Capital将Abercrombie & Fitch评级维持为中性 >ANF,2017-08-15
22247,RBC Capital将力拓评级从首选股下调至强于大盘 >RIO,2017-08-15
22248,Raymond James将Freeport-McMoRan 初始评级定为与大盘一致>FCX,2017-08-15
22249,摩根士丹利将Ecolab初始评级定为中性 >ECL,2017-08-15
22250,Longbow Research将NetApp 评级从中性上调至买进 >NTAP,2017-08-15
22251,美国银行将迪尔公司股票评级从买进下调至中性 >DE,2017-08-15
22252,高盛将GoPro评级从卖出上调至中性 >GPRO,2017-08-15
22253,高盛将康宁公司股票评级从中性下调至卖出 >GLW,2017-08-15
22254,Cantor Fitzgerald 将Snap评级从中性上调至增持 >SNAP,2017-08-15
22255,德银将永利渡假评级从持有上调至买进,2017-08-15
22256,Evercore ISI Group将FirstEnergy评级从与大盘一致上调至强于大盘>FE,2017-08-14
22257,Maxim Group将NetApp评级从持有上调至买进 >NTAP,2017-08-14
22258,Evercore ISI Group将Kimco Realty评级从强于大盘下调至与大盘一致>KIM,2017-08-14
22259,Evercore ISI Group将Federal Realty评级从与大盘一致下调至弱于大盘>FRT,2017-08-14
22260,瑞士信贷将NiSource评级从弱于大盘上调至强于大盘 >NI,2017-08-14
22261,BMO Capital将惠好公司股票评级从强于大盘下调至与大盘一致>WY,2017-08-14
22262,瑞士信贷将CenterPoint Energy评级从弱于大盘上调至中性>CNP,2017-08-14
22263,Pivotal Research将Interpublic评级从持有上调至买进>IPG,2017-08-14
22264,"* 惠誉:若索尼利润率持稳且杠杆维持在低位,则该公司将能重获投资级评级>SNE",2017-08-14
22265,* 惠誉将索尼公司评级上调至BB+；评级展望正面,2017-08-14
22266,花旗集团将Snap评级维持为中性 >C,2017-08-12
22267,花旗集团将英伟达评级维持为买进 >NVDA,2017-08-12
22268,野村证券将英伟达评级维持为减持 >NVDA,2017-08-12
22269,Stephens & Co.将Kroger初始评级定为减持 >KR,2017-08-11
22270,Stephens & Co.将沃尔玛连锁公司评级从中性上调至增持 >WMT,2017-08-11
22271,PiperJaffray将Discovery Communications初始评级定为中性 >DISCA,2017-08-11
22272,花旗集团将Blue Apron评级从买进下调至中性 >APRN,2017-08-11
22273,德银将Michael Kors评级维持为持有 >KORS,2017-08-11
22274,巴克莱将猫途鹰评级维持为中性 >TRIP,2017-08-11
22275,巴克莱将腾讯控股评级维持为增持 >TCEHY,2017-08-11
22276,富国银行将纽约梅隆银行初始评级定为与大盘一致 >BK,2017-08-10
22277,富国银行将道富银行初始评级定为强于大盘 >STT,2017-08-10
22278,德银将Priceline Group评级维持为持有 >PCLN,2017-08-09
22279,BMO Capital将星巴克评级从强于大盘下调至与大盘一致 >SBUX,2017-08-09
22280,德银将梅西百货评级维持为持有 >M,2017-08-08
22281,德银将J.C. Penney评级维持为持有 >JCP,2017-08-08
22282,瑞士信贷将泰森食品评级维持为中性 >TSN,2017-08-08
22283,Stephens & Co.将Dean Foods 评级从增持下调至中性 >DF,2017-08-08
22284,摩根士丹利将雷神初始评级定为增持 >RTN,2017-08-08
22285,Baird将万豪国际集团评级维持为中性 >MAR,2017-08-08
22286,摩根士丹利将洛克希德-马丁公司初始评级定为增持 >LMT,2017-08-08
22287,花旗集团将联合包裹服务公司评级从中性上调至买进 >UPS,2017-08-08
22288,Argus将特斯拉评级从持有上调至买进 >TSLA,2017-08-08
22289,德银将信诺保险评级维持为买进 >CI,2017-08-08
22290,德银将安泰保险公司评级维持为持有 >AET,2017-08-08
22291,Evercore ISI Group将时代华纳评级下调至与大盘一致 >TWX,2017-08-07
22292,巴克莱将百胜餐饮集团评级维持为中性 >YUM,2017-08-05
22293,巴克莱将Yelp评级维持为中性 >YELP,2017-08-05
22294,巴克莱将维亚康姆评级维持为中性 >VIA,2017-08-05
22295,MKM Partners将Yelp评级从中性上调至买进 >YELP,2017-08-04
22296,摩根大通将家乐氏评级从中性上调至增持 >K,2017-08-04
22297,Atlantic Equities将维亚康姆评级从中性下调至减持 >VIA,2017-08-04
22298,Raymond James将GoPro评级从弱于大盘上调至与大盘一致 >GPRO,2017-08-04
22299,Wedbush将IBM初始评级定为中性 >IBM,2017-08-04
22300,巴克莱将Square Inc评级维持为增持 >SQ,2017-08-04
22301,德银将Fitbit评级维持为持有 >FIT,2017-08-04
22302,德银将凯雷投资集团评级维持为持有 >CG,2017-08-04
22303,野村证券将苹果公司评级维持为买进 >AAPL,2017-08-04
22304,瑞士信贷将Square Inc评级维持为中性 >SQ,2017-08-04
22305,* 穆迪:将三星电子评级展望调整为正面反映出其经营稳定性和盈利性的改善,2017-08-03
22306,* 穆迪将三星A1评级展望调整为正面,2017-08-03
22307,巴克莱将Charter Communications评级维持为中性 >CHTR,2017-08-03
22308,巴克莱将苹果公司评级维持为中性 >AAPL,2017-08-03
22309,巴克莱将阿里巴巴集团评级维持为增持 >BABA,2017-08-03
22310,德银将苹果公司评级维持为持有 >AAPL,2017-08-03
22311,BMO Capital将苹果公司评级维持为强于大盘 >AAPL,2017-08-03
22312,瑞银将苹果公司评级维持为买进 >AAPL,2017-08-02
22313,野村证券将Under Armour评级维持为减持 >UA,2017-08-02
22314,花旗集团将Under Armour评级从买进下调至中性 >UA,2017-08-02
22315,Oppenheimer将沃尔玛初始评级定为强于大盘 >WMT,2017-08-02
22316,BMO Capital将辉瑞公司评级从与大盘一致上调至强于大盘 >PFE,2017-08-02
22317,瑞银将默克公司评级维持为买进 >MRK,2017-08-01
22318,Pivotal Research将Facebook评级从持有下调至卖出 >FB,2017-07-31
22319,野村证券将百度评级从中性上调至买进 >BIDU,2017-07-31
22320,Argus将新基评级从持有上调至买进 >CELG,2017-07-31
