,content,date
18464,摩根士丹利将康菲石油目标价从85.00美元上调至88.00美元>COP,2018-10-12
18465,麦格理将微软目标价定为21.00美元 >MSFT,2018-10-12
18466,摩根士丹利将切萨皮克能源目标价从5.00美元上调至5.50美元>CHK,2018-10-12
18467,摩根士丹利将Anadarko Petroleum目标价从82.00美元上调至85.00美元>APC,2018-10-12
18468,花旗集团将好事达目标价从110.00美元上调至115.00美元>ALL,2018-10-12
18469,花旗集团将美国福陆集团股票目标价从69.00美元下调至66.00美元>FLR,2018-10-12
18470,花旗集团将HCA Healthcare目标价从136.00美元上调至156.00美元>HCA,2018-10-12
18471,花旗集团将Progressive目标价从70.00美元上调至73.00美元>PGR,2018-10-12
18472,花旗集团将Walgreens Boots Alliance目标价从69.00美元上调至76.00美元>WBA,2018-10-12
18473,瑞银将唯品会目标价从8.00美元下调至5.50美元 >VIPS,2018-10-12
18474,瑞银将京东目标价从38.00美元下调至28.00美元 >JD,2018-10-12
18475,瑞银将阿里巴巴目标价从230.00美元下调至220.00美元 >BABA,2018-10-12
18476,Stifel Nicolaus将Netflix目标价从406.00美元下调至395.00美元>NFLX,2018-10-12
18477,Stifel Nicolaus将阿里巴巴目标价从220.00美元下调至200.00美元>BABA,2018-10-12
18478,野村证券将L Brands目标价从30.00美元上调至32.00美元 >LB,2018-10-12
18479,KeyBanc将PPG工业目标价从128.00美元下调至119.00美元>PPG,2018-10-12
18480,MarketWatch∶分析师将纽约时报目标价上调至13年高点 >NYT,2018-10-11
18481,摩根士丹利将沃尔玛目标价从98美元上调至102美元 >WMT,2018-10-11
18482,摩根士丹利将Lowe's目标价从115美元上调至125美元 >LOW,2018-10-11
18483,摩根士丹利将强生公司目标价从143美元上调至153美元 >JNJ,2018-10-11
18484,摩根士丹利将百思买目标价从78.00美元上调至80.00美元>BBY,2018-10-11
18485,摩根士丹利将百特目标价从68.00美元上调至75.00美元 >BAX,2018-10-11
18486,摩根士丹利将安进目标价从210.00美元上调至212.00美元>AMGN,2018-10-11
18487,摩根士丹利将美国电力目标价从78.00美元上调至80.00美元>AEP,2018-10-11
18488,摩根士丹利将美国航空目标价从39.00美元下调至37.00美元>AAL,2018-10-11
18489,摩根士丹利将Advance Auto Parts目标价从170.00美元上调至195.00美元>AAP,2018-10-11
18490,摩根士丹利将爱依斯目标价从14.00美元上调至14.50美元 >AES,2018-10-11
18491,摩根士丹利将雅培制药目标价从70.00美元上调至80.00美元>ABT,2018-10-11
18492,花旗集团将希悦尔目标价从47.00美元下调至42.00美元>SEE,2018-10-11
18493,花旗集团将PPG工业股票目标价从113.00美元下调至103.00美元>PPG,2018-10-11
18494,花旗集团将国际纸业目标价从67.00美元下调至51.00美元>IP,2018-10-11
18495,花旗集团将HCA Healthcare目标价从136.00美元上调至156.00美元>HCA,2018-10-11
18496,花旗集团将美国福陆公司股票目标价从69.00美元下调至66.00美元>FLR,2018-10-11
18497,花旗集团将伊士曼化工目标价从108.00美元下调至94.00美元>EMN,2018-10-11
18498,花旗集团将陶氏杜邦目标价从79.00美元下调至74.00美元>DWDP,2018-10-11
18499,花旗集团将CF Industries目标价从50.00美元上调至56.00美元>CF,2018-10-11
18500,花旗集团将Ball Corp目标价从48.00美元上调至51.00美元>BLL,2018-10-11
18501,野村证券将PayPal Holdings目标价从120.00美元下调至103.00美元>PYPL,2018-10-11
18502,富国银行将贝莱德目标价从545.00美元下调至510.00美元>BLK,2018-10-11
18503,德银将凯雷投资集团目标价从26.00美元下调至24.00美元>CG,2018-10-11
18504,德银将T Rowe Price目标价从119.00美元下调至112.00美元>TROW,2018-10-11
18505,德银将Northern Trust目标价从116.00美元下调至115.00美元>NTRS,2018-10-11
18506,德银将Nasdaq目标价从103.00美元下调至97.00美元>NDAQ,2018-10-11
18507,德银将KKR & Co目标价从29.00美元下调至27.00美元>KKR,2018-10-11
18508,德银将芝商所目标价从185.00美元上调至192.00美元>CME,2018-10-11
18509,Wedbush将Gap Inc目标价从32.00美元下调至25.00美元>GPS,2018-10-11
18510,德银将贝莱德目标价从559.00美元下调至550.00美元 >BLK,2018-10-11
18511,美国银行将Edison International目标价从72.00美元上调至75.00美元>EIX,2018-10-11
18512,"* Jefferies将Aston Martin初始目标价定为1,400便士",2018-10-11
18513,美国银行将星巴克目标价从57美元上调至64美元 >SBUX,2018-10-10
18514,Baird将AO史密斯目标价从68.00美元下调至58.00美元>AOS,2018-10-10
18515,Buckingham将Spirit Airlines目标价从61.00美元下调至53.00美元>SAVE,2018-10-10
18516,Buckingham将达美航空目标价从71.00美元下调至67.00美元>DAL,2018-10-10
18517,Buckingham将Alaska Air Group目标价从83.00美元下调至77.00美元>ALK,2018-10-10
18518,Buckingham将美国航空目标价从57.00美元下调至47.00美元 >AAL,2018-10-10
18519,Raymond James将阿里巴巴目标价从280.00美元下调至260.00美元>BABA,2018-10-10
18520,摩根士丹利将赛默飞世尔科技目标价从242.00美元上调至254.00美元>TMO,2018-10-10
18521,美国银行将Southern Co目标价维持在46.00美元 >SO,2018-10-10
18522,摩根士丹利将Microchip Tech目标价从95.00美元下调至75.00美元>MCHP,2018-10-10
18523,摩根士丹利将安捷伦科技目标价从84.00美元上调至86.00美元>A,2018-10-10
18524,摩根士丹利将CF Industries目标价从37.00美元上调至60.00美元>CF,2018-10-10
18525,富国银行将NextEra Energy目标价从191.00美元上调至200.00美元>NEE,2018-10-10
18526,摩根士丹利将Danaher目标价从122.00美元上调至126.00美元>DHR,2018-10-10
18527,花旗集团将赛默飞世尔科技目标价从260.00美元上调至280.00美元>TMO,2018-10-10
18528,花旗集团将Constellation Brands目标价从235.00美元上调至240.00美元>STZ,2018-10-10
18529,花旗集团将美国航空目标价从56.00美元下调至50.00美元 >AAL,2018-10-10
18530,摩根大通将唯品会目标价定为6.00美元 >VIPS,2018-10-10
18531,Stifel Nicolaus将康明斯目标价从172.00美元上调至174.00美元>CMI,2018-10-10
18532,BTIG Research将百胜餐饮目标价从92.00美元上调至102.00美元>YUM,2018-10-10
18533,Societe Generale将法拉利目标价从94.00美元上调至130.00美元 >RACE,2018-10-10
18534,PiperJaffray将Myriad Genetics目标价从38美元上调至53美元 >MYGN,2018-10-10
18535,瑞士信贷将Discovery目标价从30美元上调至40美元 >DISCA DISCB DISCK,2018-10-10
18536,Imperial Capital将American Airlines Group目标价从56美元下调至50美元 >AAL,2018-10-10
18537,KeyBanc将阿里巴巴目标价从220.00美元下调至215.00美元 >BABA,2018-10-10
18538,MarketWatch∶Cowen将Tilray目标价上调至172美元 >TLRY,2018-10-10
18539,摩根士丹利将联合包裹服务目标价从92美元上调至93美元 >UPS,2018-10-09
18540,瑞士信贷将PPG工业目标价从119.00美元下调至115.00美元>PPG,2018-10-09
18541,摩根士丹利将Kansas City Southern目标价从108.00美元上调至112.00美元>KSU,2018-10-09
18542,摩根士丹利将E*Trade目标价从70.00美元下调至69.00美元>ETFC,2018-10-09
18543,摩根士丹利将嘉信理财目标价从65.00美元上调至66.00美元>SCHW,2018-10-09
18544,瑞穗将Alliant Energy目标价定为44.00美元 >LNT,2018-10-09
18545,摩根士丹利将贝莱德目标价从607.00美元下调至600.00美元>BLK,2018-10-09
18546,摩根士丹利将Align Technology目标价从315.00美元上调至320.00美元>ALGN,2018-10-09
18547,德银将财捷集团股票目标价定为265.00美元 >INTU,2018-10-09
18548,德银将Kroger目标价从30.00美元下调至24.00美元 >KR,2018-10-09
18549,德银将沃尔玛目标价从89.00美元上调至113.00美元 >WMT,2018-10-09
18550,德银将PPG工业目标价从124.00美元下调至116.00美元 >PPG,2018-10-09
18551,BMO Capital将国际纸业目标价从66.00美元下调至51.00美元>IP,2018-10-09
18552,摩根士丹利将Mylan目标价从46.00美元下调至36.00美元 >MYL,2018-10-09
18553,麦格理将特斯拉目标价定为430.00美元 >TSLA,2018-10-09
18554,Argus将美敦力目标价从108.00美元上调至120.00美元>MDT,2018-10-08
18555,B. Riley FBR将Progressive目标价从68.00美元上调至71.00美元>PGR,2018-10-08
18556,摩根大通将沃尔玛目标价从103.00美元上调至108.00美元>WMT,2018-10-08
18557,摩根大通将Walgreens Boots Alliance目标价从83.00美元上调至91.00美元>WBA,2018-10-08
18558,高盛将金佰利目标价下调至119.00美元 >KMB,2018-10-08
18559,摩根大通将百时美施贵宝目标价从70.00美元上调至74.00美元>BMY,2018-10-08
18560,摩根大通将贝莱德目标价从541.00美元上调至592.00美元>BLK,2018-10-08
18561,摩根大通将雅培制药目标价从77.00美元上调至81.00美元>ABT,2018-10-08
18562,瑞士信贷将Facebook目标价从225.00美元下调至210.00美元>FB,2018-10-08
18563,Stifel Nicolaus将Flowserve目标价从47.00美元上调至52.00美元>FLS,2018-10-08
18564,RBC Capital将Walgreens Boots Alliance目标价从68.00美元上调至82.00美元>WBA,2018-10-08
18565,瑞银将Conagra Brands目标价从38.00美元上调至40.00美元>CAG,2018-10-08
18566,巴克莱将Olin Corp目标价定为29.00美元 >OLN,2018-10-08
18567,巴克莱将Cabot Corp目标价定为76.00美元 >CBT,2018-10-08
18568,美国富瑞金融集团将爱奇艺目标价定为33.00美元 >IQ,2018-10-08
18569,巴克莱将通用电气目标价维持在16.00美元 >GE,2018-10-08
18570,* Jefferies将沃达丰空中通讯公司目标价从240便士下调至165便士>VOD,2018-10-08
18571,德银将好市多目标价从226.00美元下调至223.00美元 >COST,2018-10-05
18572,BMO Capital将好市多目标价从260.00美元下调至258.00美元>COST,2018-10-05
18573,花旗集团将好市多目标价从250.00美元上调至257.00美元>COST,2018-10-05
18574,花旗集团将康菲石油目标价从80.00美元上调至90.00美元>COP,2018-10-05
18575,Stifel Nicolaus将孩之宝目标价从100.00美元上调至106.00美元>HAS,2018-10-05
18576,富国银行将Constellation Brands目标价从270.00美元上调至275.00美元>STZ,2018-10-05
18577,麦格理将百事目标价从122.00美元下调至107.00美元 >PEP,2018-10-05
18578,Berenberg将Activision Blizzard目标价定为80.00美元 >ATVI,2018-10-05
18579,Berenberg将艺电目标价定为145.00美元 >EA,2018-10-05
18580,BMO Capital 将礼来公司目标价从107.00美元上调至130.00美元 >LLY,2018-10-05
18581,* 高盛将Eutelsat目标价从20.50欧元上调至26.00欧元,2018-10-05
18582,美国银行将宝洁公司目标价从82美元上调至89美元 >PG,2018-10-05
18583,美国银行将HP目标价从28美元上调至30美元 >HPQ,2018-10-05
18584,瑞士信贷将Lennar目标价从65.00美元下调至55.00美元>LEN,2018-10-04
18585,瑞银将HP目标价从29.00美元上调至30.00美元 >HPQ,2018-10-04
18586,花旗集团将通用汽车目标价从60.00美元下调至57.00美元>GM,2018-10-04
18587,花旗集团将福特汽车目标价从9.90美元下调至9.70美元 >F,2018-10-04
18588,花旗集团将Darden Restaurants目标价从128.00美元下调至125.00美元>DRI,2018-10-04
18589,Argus将财捷集团股票目标价从250.00美元上调至265.00美元>INTU,2018-10-04
18590,Raymond James将E*Trade目标价从75.00美元下调至70.00美元>ETFC,2018-10-04
18591,Buckingham将艺电目标价定为143.00美元 >EA,2018-10-04
18592,Maxim Group将HP目标价从29.00美元上调至32.00美元>HPQ,2018-10-04
18593,摩根士丹利将百事目标价从127.00美元下调至125.00美元>PEP,2018-10-04
18594,PiperJaffray 将康明斯公司目标价从143.00美元上调至188.00美元 >CMI,2018-10-04
18595,摩根士丹利将切萨皮克能源公司目标价定为5.00美元 >CHK,2018-10-04
18596,KeyBanc将星巴克目标价定为65.00美元 >SBUX,2018-10-04
18597,KeyBanc将麦当劳目标价定为185.00美元 >MCD,2018-10-04
18598,KeyBanc将Chipotle Mexican目标价定为500.00美元 >CMG,2018-10-04
18599,Argus将Facebook目标价从237美元下调至210美元 >FB,2018-10-04
18600,瑞士信贷将洛克希德·马丁目标价从340.00美元上调至368.00美元>LMT,2018-10-03
18601,Buckingham将通用汽车目标价从37.00美元下调至34.00美元>GM,2018-10-03
18602,Buckingham将BorgWarner目标价从55.00美元下调至48.00美元>BWA,2018-10-03
18603,美国银行将斯味可目标价定为106.00美元 >SJM,2018-10-03
18604,Jefferies将世纪互联数据中心目标价定为14.20美元 >VNET,2018-10-03
18605,Jefferies将UnitedHealth目标价从270.00美元上调至292.00美元>UNH,2018-10-03
18606,德银将百事目标价从118.00美元下调至116.00美元>PEP,2018-10-03
18607,BMO Capital将百事目标价从110.00美元下调至109.00美元 >PEP,2018-10-03
18608,BMO Capital将赛灵思目标价从80.00美元上调至90.00美元>XLNX,2018-10-03
18609,BMO Capital将礼来目标价从90.00美元上调至107.00美元>LLY,2018-10-03
18610,富国银行将哈里伯顿目标价从58.00美元下调至55.00美元>HAL,2018-10-03
18611,花旗集团将百事目标价从118.00美元下调至116.00美元>PEP,2018-10-03
18612,花旗集团将JetBlue目标价从21.50美元上调至22.00美元>JBLU,2018-10-03
18613,花旗集团将达美航空目标价从65.00美元下调至64.00美元>DAL,2018-10-03
18614,Imperial Capital将达美航空目标价从78.00美元下调至76.00美元 >DAL,2018-10-03
18615,Raymond James将American Natl Bankshares目标价定为41.00美元 >AMNB,2018-10-03
18616,巴克莱将Targa Resources目标价从54.00美元上调至65.00美元 >TRGP,2018-10-03
18617,巴克莱将Phillips 66目标价从133.00美元下调至128.00美元 >PSX,2018-10-03
18618,高盛将惠而浦目标价定为107美元 >WHR,2018-10-02
18619,德银将US Steel目标价从47.00美元下调至35.00美元>X,2018-10-02
18620,Wolfe Research将通用电气目标价从15.00美元上调至16.00美元>GE,2018-10-02
18621,Oppenheimer将Centene目标价从146.00美元上调至158.00美元>CNC,2018-10-02
18622,Jefferies将Automatic Data目标价定为160.00美元>ADP,2018-10-02
18623,Jefferies将Paychex目标价定为75.00美元 >PAYX,2018-10-02
18624,RBC Capital将通用电气目标价从13.00美元上调至15.00美元>GE,2018-10-02
18625,花旗集团将特斯拉目标价从225.00美元上调至258.00美元 >TSLA,2018-10-02
18626,花旗集团将特斯拉目标价从225.00美元上调至258.00美元>TSLA,2018-10-01
18627,Baird将Advanced Micro Devices目标价从20.00美元上调至28.00美元>AMD,2018-10-01
18628,MKM Partners将Infinera目标价从10.00美元下调至5.50美元>INFN,2018-10-01
18629,BMO Capital将Pandora Media目标价从13.00美元下调至10.00美元>P,2018-10-01
18630,BMO Capital将联合包裹目标价维持在128.00美元 >UPS,2018-10-01
18631,Cantor Fitzgerald将百健目标价定为400.00美元 >BIIB,2018-10-01
18632,Cantor Fitzgerald将安进目标价定为223.00美元 >AMGN,2018-10-01
18633,Cantor Fitzgerald将Incyte目标价定为73.00美元 >INCY,2018-10-01
18634,Cantor Fitzgerald将新基目标价定为100.00美元 >CELG,2018-10-01
18635,Cantor Fitzgerald将Gilead Sciences目标价定为87.00美元 >GILD,2018-10-01
18636,Wedbush将Activision Blizzard目标价从85.00美元上调至100.00美元>ATVI,2018-10-01
18637,巴克莱将Advanced Micro Devices目标价从15.00美元上调至25.00美元>AMD,2018-10-01
18638,富国银行将Equifax目标价从140.00美元上调至145.00美元>EFX,2018-10-01
18639,富国银行将Visa目标价从161.00美元上调至175.00美元>V,2018-10-01
18640,富国银行将Discover Financial目标价从76.00美元上调至82.00美元>DFS,2018-10-01
18641,富国银行将万事达卡目标价从230.00美元上调至250.00美元>MA,2018-10-01
18642,富国银行将Capital One目标价从109.00美元上调至110.00美元>COF,2018-10-01
18643,富国银行将美国运通目标价从115.00美元上调至122.00美元 >AXP,2018-10-01
18644,富国银行将Pinnacle West Capital目标价从90.00美元下调至87.00美元>PNW,2018-10-01
